CaseID,Age,MaritalStatus,Residence,EducationLevel,NumChild,WealthIndexCategorical,WealthIndexScore
    04630432 02,43,Married,Urban,Primary,5,Richest,175241
    04630442 02,38,Married,Urban,Secondary,3,Richest,277971
    04630442 03,15,Single,Urban,Primary,0,Richest,277971
    04630465 04,24,Single,Urban,Higher,0,Richest,167137
    04630465 05,17,Single,Urban,Primary,0,Richest,167137
    04630467 02,37,Married,Urban,No Education,3,Richest,53739
    04640021 02,20,Single,Urban,Primary,0,Richest,170292
    04640024 02,27,Married,Urban,Higher,0,Richest,180790
    04640048 02,39,Married,Urban,Secondary,3,Richest,154990
    04640048 03,20,Single,Urban,Secondary,0,Richest,154990
    04640048 04,18,Single,Urban,Secondary,0,Richest,154990
    04640094 03,15,Single,Urban,Primary,0,Richest,224666
    04640108 01,34,Married,Urban,Primary,3,Richest,134596
    04640108 03,16,Single,Urban,Primary,0,Richest,134596
    04640108 06,23,Single,Urban,Higher,0,Richest,134596
    04640110 02,34,Married,Urban,Secondary,1,Richest,204175
    04640110 03,38,Single,Urban,Secondary,0,Richest,204175
    04640112 03,39,Other,Urban,Primary,1,Richest,188377
    04640112 04,17,Single,Urban,Secondary,0,Richest,188377
    04640141 02,26,Married,Urban,Higher,0,Richest,104074
    04640146 06,20,Married,Urban,Primary,0,Richest,138072
    04640153 01,38,Married,Urban,Primary,2,Richest,183979
    04640174 01,46,Other,Urban,Higher,2,Richest,169978
    04640174 04,17,Single,Urban,Secondary,0,Richest,169978
    04640174 05,25,Married,Urban,Primary,2,Richest,169978
    04640178 01,23,Single,Urban,Higher,0,Richest,123437
    04640178 02,21,Single,Urban,Higher,0,Richest,123437
    04640178 04,15,Single,Urban,Secondary,0,Richest,123437
    04640207 02,38,Married,Urban,Primary,1,Richest,132255
    04640261 02,36,Married,Urban,Primary,1,Richest,226223
    04640261 04,28,Married,Urban,Secondary,1,Richest,226223
    04640261 08,22,Single,Urban,Primary,0,Richest,226223
    04640267 03,24,Single,Urban,Higher,0,Richest,183692
    04640285 01,41,Married,Urban,Primary,3,Richest,73966
    04640289 03,15,Single,Urban,Primary,0,Richest,146912
    04640289 05,18,Single,Urban,Primary,0,Richest,146912
    04640289 06,31,Married,Urban,Primary,1,Richest,146912
    04640373 02,16,Single,Urban,Primary,0,Richest,124127
    04640419 01,35,Married,Urban,No Education,1,Richest,124561
    04640419 04,20,Single,Urban,Primary,0,Richest,124561
    04640428 03,16,Single,Urban,Primary,0,Richest,117852
    04640464 02,30,Married,Urban,Secondary,2,Richest,177543
    04640465 02,39,Married,Urban,Primary,2,Richest,151375
    04640476 01,37,Other,Urban,Primary,2,Richest,126780
    04650028 02,39,Married,Rural,No Education,6,Richest,24771
    04650028 03,19,Single,Rural,Secondary,0,Richest,24771
    04650030 02,38,Married,Rural,Primary,3,Richest,4418
    04650042 02,25,Married,Rural,No Education,2,Richest,27637
    04650108 02,35,Married,Rural,Primary,3,Richest,13367
    04650110 02,49,Married,Rural,No Education,3,Middle,-42036
    04650114 02,36,Married,Rural,No Education,3,Richest,5905
    04650203 01,42,Other,Rural,No Education,5,Richer,-25064
    04650203 03,16,Single,Rural,Primary,0,Richer,-25064
    04650203 04,16,Single,Rural,Primary,0,Richer,-25064
    04650207 02,40,Married,Rural,No Education,5,Richest,5435
    04650207 04,19,Single,Rural,Primary,0,Richest,5435
    04650207 05,17,Single,Rural,Higher,0,Richest,5435
    04650216 03,40,Married,Rural,No Education,0,Richer,-15919
    04650216 04,20,Single,Rural,Primary,0,Richer,-15919
    04650226 02,32,Married,Rural,No Education,3,Richer,-20441
    04650249 02,31,Married,Rural,No Education,3,Richest,-1086
    04650249 03,18,Single,Rural,Primary,0,Richest,-1086
    04650274 02,31,Married,Rural,No Education,1,Poorer,-53211
    04650276 02,38,Married,Rural,No Education,4,Richest,5830
    04650276 03,16,Single,Rural,Primary,0,Richest,5830
    04650307 02,43,Married,Rural,Primary,5,Richest,-1259
    04650393 01,25,Other,Rural,No Education,2,Richer,-22582
    04650401 02,41,Married,Rural,No Education,2,Richer,-16784
    04650401 03,18,Single,Rural,Secondary,0,Richer,-16784
    04650463 04,20,Single,Rural,Primary,0,Richest,6447
    04650470 01,48,Other,Rural,No Education,5,Richest,3966
    04650470 03,18,Single,Rural,Secondary,0,Richest,3966
    04650474 04,42,Married,Rural,No Education,4,Richest,5449
    04650474 09,18,Single,Rural,Primary,0,Richest,5449
    04660044 02,26,Married,Rural,No Education,1,Poorest,-106302
    04660102 02,33,Married,Rural,No Education,6,Poorest,-110930
    04660151 02,35,Married,Rural,No Education,7,Poorest,-95987
    04660166 02,46,Married,Rural,No Education,8,Poorest,-89785
    04660166 05,17,Single,Rural,No Education,0,Poorest,-89785
    04660225 02,25,Married,Rural,No Education,2,Poorest,-80687
    04660229 02,27,Married,Rural,No Education,3,Poorest,-69345
    04660253 02,39,Married,Rural,No Education,4,Poorest,-75105
    04660274 02,25,Married,Rural,No Education,3,Poorest,-80652
    04660286 02,40,Married,Rural,No Education,1,Poorest,-96084
    04660331 01,23,Married,Rural,Higher,0,Richer,-24386
    04660333 02,18,Married,Rural,No Education,1,Poorest,-66004
    04660366 02,27,Married,Rural,No Education,4,Poorest,-76562
    04660366 03,21,Married,Rural,No Education,1,Poorest,-76562
    04660382 01,44,Married,Rural,No Education,8,Poorest,-83353
    04660382 04,16,Single,Rural,Primary,0,Poorest,-83353
    04660411 02,27,Married,Rural,No Education,3,Poorest,-92309
    04660441 02,37,Married,Rural,No Education,8,Poorest,-108223
    04660461 02,43,Married,Rural,No Education,7,Poorest,-65744
    04670052 04,18,Single,Urban,Secondary,0,Richest,245357
    04670071 01,38,Other,Urban,Primary,2,Richest,173934
    04670077 01,22,Single,Urban,Higher,0,Richest,82692
    04670130 01,37,Other,Urban,Primary,2,Richest,110147
    04670131 02,28,Married,Urban,Secondary,2,Richest,158228
    04670163 02,28,Married,Urban,No Education,2,Richest,142640
    04670175 02,40,Married,Urban,Primary,2,Richest,89795
    04670175 03,17,Single,Urban,Secondary,0,Richest,89795
    04670200 02,30,Single,Urban,Higher,0,Richest,160299
    04670200 05,18,Single,Urban,Higher,0,Richest,160299
    04670202 02,21,Married,Urban,Primary,1,Richest,152283
    04670222 01,32,Married,Urban,Primary,0,Richest,73527
    04670223 01,28,Married,Urban,No Education,2,Richest,97410
    04670291 01,20,Other,Urban,Primary,1,Richest,106480
    04670294 01,35,Other,Urban,No Education,2,Richest,108171
    04670351 01,30,Other,Urban,Primary,1,Richest,62242
    04670408 02,27,Married,Urban,No Education,2,Richest,57545
    04670447 02,36,Married,Urban,Primary,3,Richest,197611
    04670447 06,26,Single,Urban,Higher,0,Richest,197611
    04670459 02,21,Married,Urban,Secondary,1,Richest,178294
    04680025 02,28,Married,Rural,Primary,3,Poorest,-66676
    04680027 03,21,Married,Rural,Secondary,1,Poorer,-61471
    04680036 01,40,Single,Rural,No Education,5,Poorest,-81939
    04680044 02,29,Married,Rural,No Education,5,Poorer,-55982
    04680061 01,18,Married,Rural,Primary,0,Poorer,-57756
    04680110 02,42,Married,Rural,No Education,8,Poorer,-53430
    04680110 05,16,Single,Rural,Primary,0,Poorer,-53430
    04680166 05,23,Single,Rural,Secondary,0,Middle,-44343
    04680166 06,17,Single,Rural,Secondary,0,Middle,-44343
    04680258 02,40,Married,Rural,Primary,6,Richer,-30516
    04680268 05,22,Single,Rural,Primary,0,Poorest,-70213
    04680269 02,35,Married,Rural,Secondary,7,Richer,-22115
    04680290 02,23,Married,Rural,Primary,1,Poorer,-57116
    04680292 02,43,Married,Rural,No Education,8,Poorer,-57341
    04680303 01,30,Other,Rural,No Education,3,Poorer,-48348
    04680322 02,24,Married,Rural,Primary,2,Middle,-45286
    04680335 02,30,Married,Rural,Primary,4,Poorer,-54660
    04680340 02,28,Married,Rural,Primary,4,Poorer,-55484
    04680371 02,29,Married,Rural,Primary,5,Poorer,-49163
    04680375 02,30,Married,Rural,Primary,5,Poorer,-56367
    04680396 02,30,Married,Rural,Primary,2,Richest,-8009
    04680406 02,34,Married,Rural,No Education,6,Poorer,-55228
    04680419 02,38,Married,Rural,No Education,8,Poorer,-56577
    04680419 03,18,Single,Rural,Primary,0,Poorer,-56577
    04680419 04,15,Single,Rural,Primary,0,Poorer,-56577
    04680437 02,30,Married,Rural,Primary,3,Middle,-36104
    04680440 05,16,Single,Rural,Primary,0,Middle,-45399
    04680443 02,24,Married,Rural,Primary,1,Poorest,-66454
    04680454 02,31,Married,Rural,No Education,4,Middle,-45104
    04680460 02,18,Married,Rural,Primary,1,Middle,-46058
    04690009 02,31,Married,Urban,Higher,2,Richest,217983
    04690025 01,32,Married,Urban,Primary,2,Richest,44456
    04690031 02,27,Married,Urban,No Education,0,Richest,178854
    04690039 02,40,Married,Urban,Higher,2,Richest,212180
    04690039 03,23,Single,Urban,Higher,0,Richest,212180
    04690065 01,28,Other,Urban,Higher,1,Richest,126105
    04690111 01,22,Single,Urban,Primary,0,Richest,73096
    04690118 02,35,Married,Urban,No Education,4,Richest,18130
    04690122 02,31,Married,Urban,Higher,1,Richest,206309
    04690122 05,25,Single,Urban,Primary,0,Richest,206309
    04690167 02,24,Married,Urban,Secondary,2,Richest,212883
    04690228 02,32,Single,Urban,Secondary,0,Richest,156024
    04690228 03,25,Single,Urban,Higher,0,Richest,156024
    04690271 02,15,Single,Urban,Secondary,0,Richest,67750
    04690276 02,26,Married,Urban,Primary,3,Richest,162464
    04690291 02,27,Married,Urban,Secondary,1,Richest,136737
    04690361 03,35,Single,Urban,Secondary,0,Richest,233728
    04690485 02,35,Married,Urban,Secondary,1,Richest,215662
    04690485 04,19,Single,Urban,Primary,0,Richest,215662
    04700027 02,38,Married,Rural,No Education,5,Middle,-43426
    04700046 02,43,Married,Rural,No Education,4,Richer,-23890
    04700126 01,48,Other,Rural,No Education,6,Poorer,-61245
    04700126 02,16,Single,Rural,Primary,0,Poorer,-61245
    04700136 02,32,Married,Rural,No Education,4,Middle,-33388
    04700149 02,28,Married,Rural,No Education,1,Richer,-27767
    04700168 06,26,Married,Rural,No Education,3,Poorer,-58074
    04700181 02,35,Married,Rural,No Education,7,Middle,-36236
    04700234 04,19,Married,Rural,Secondary,0,Poorer,-48942
    04700288 02,47,Married,Rural,No Education,3,Richer,-15334
    04700289 03,16,Single,Rural,No Education,0,Richer,-32799
    04700293 02,47,Married,Rural,No Education,5,Richer,-23745
    04700299 03,25,Single,Rural,Primary,0,Poorer,-48570
    04700299 04,22,Single,Rural,Primary,0,Poorer,-48570
    04700333 02,22,Married,Rural,No Education,1,Middle,-35233
    04700349 02,21,Married,Rural,Secondary,1,Richer,-11612
    04700400 02,42,Married,Rural,No Education,7,Richer,-13426
    04700463 02,28,Married,Rural,Primary,6,Poorest,-82344
    04700468 02,26,Married,Rural,No Education,3,Richer,-24918
    04700482 02,35,Married,Rural,Primary,5,Richest,39492
    04710002 01,35,Other,Urban,No Education,2,Richest,85012
    04710075 02,38,Married,Urban,Secondary,1,Richest,204358
    04710158 02,30,Married,Urban,Secondary,0,Richest,177371
    04710174 02,20,Married,Urban,Primary,0,Richest,134896
    04710184 02,21,Married,Urban,Primary,1,Richest,70238
    04710211 01,39,Married,Urban,No Education,3,Richest,157093
    04710211 04,18,Single,Urban,Secondary,0,Richest,157093
    04710217 02,36,Married,Urban,Primary,3,Richest,255091
    04710217 03,16,Single,Urban,Secondary,0,Richest,255091
    04710258 02,32,Married,Urban,Secondary,2,Richest,195264
    04710258 04,15,Single,Urban,Secondary,0,Richest,195264
    04710302 01,31,Other,Urban,Secondary,0,Richest,166386
    04710328 02,36,Married,Urban,Secondary,2,Richest,153803
    04710349 02,33,Married,Urban,Primary,2,Richest,63101
    04710374 02,45,Married,Urban,Secondary,3,Richest,150638
    04710379 01,27,Married,Urban,Higher,1,Richest,225795
    04710379 04,16,Single,Urban,Primary,0,Richest,225795
    04710418 03,19,Single,Urban,Higher,0,Richest,222717
    04710446 02,35,Married,Urban,Primary,3,Richest,204754
    04720001 04,18,Single,Rural,Primary,0,Poorer,-54144
    04720036 02,28,Married,Rural,No Education,4,Poorer,-51343
    04720036 04,19,Single,Rural,Primary,0,Poorer,-51343
    04720036 05,16,Single,Rural,No Education,0,Poorer,-51343
    04720136 01,22,Single,Rural,Higher,0,Richer,-31355
    04720147 02,25,Married,Rural,No Education,2,Poorest,-72010
    04720173 02,22,Married,Rural,Primary,2,Poorest,-66859
    04720182 02,47,Married,Rural,No Education,5,Middle,-34908
    04720182 04,15,Single,Rural,No Education,0,Middle,-34908
    04720182 06,18,Married,Rural,Primary,2,Middle,-34908
    04720191 02,25,Married,Rural,No Education,2,Poorer,-50808
    04720197 02,27,Married,Rural,Primary,2,Richer,-28699
    04720220 07,15,Married,Rural,Primary,0,Poorer,-49117
    04720223 02,28,Married,Rural,No Education,4,Richer,-29098
    04720249 05,15,Single,Rural,Primary,0,Poorer,-60973
    04720254 02,22,Married,Rural,Primary,0,Middle,-38804
    04720275 02,45,Married,Rural,No Education,4,Poorer,-48745
    04720364 02,28,Married,Rural,No Education,6,Poorest,-67239
    04720402 02,34,Married,Rural,No Education,3,Middle,-34745
    04720443 02,19,Married,Rural,Primary,1,Middle,-44743
    04720451 02,27,Married,Rural,Primary,3,Middle,-43393
    04720458 02,42,Married,Rural,Primary,7,Richest,-8814
    04720458 07,16,Married,Rural,Primary,1,Richest,-8814
    04720474 02,25,Married,Rural,No Education,5,Middle,-46603
    04730046 02,22,Married,Rural,No Education,1,Richest,-2603
    04730046 03,15,Single,Rural,Secondary,0,Richest,-2603
    04730064 02,41,Married,Rural,Primary,7,Richer,-22328
    04730064 03,23,Other,Rural,Primary,1,Richer,-22328
    04730072 01,16,Other,Rural,Higher,1,Richest,-8538
    04730097 02,25,Married,Rural,Higher,2,Richer,-10053
    04730130 01,35,Married,Rural,No Education,6,Richer,-31580
    04730131 02,19,Married,Rural,Primary,0,Middle,-38061
    04730134 01,27,Married,Rural,Primary,2,Richer,-11905
    04730140 02,35,Married,Rural,No Education,1,Poorer,-58685
    04730155 02,23,Married,Rural,Secondary,2,Richer,-25334
    04730159 02,35,Married,Rural,Primary,8,Richest,-6803
    04730196 02,35,Married,Rural,Primary,2,Richer,-26872
    04730235 01,45,Married,Rural,No Education,4,Richer,-29381
    04730307 02,32,Married,Rural,No Education,7,Richest,-3609
    04730360 01,20,Married,Rural,Primary,2,Middle,-35499
    04730363 02,27,Married,Rural,Primary,5,Richer,-23205
    04730368 01,38,Married,Rural,No Education,5,Richer,-30695
    04740036 02,23,Married,Rural,No Education,1,Poorer,-59452
    04740043 02,44,Married,Rural,No Education,7,Poorest,-75276
    04740043 03,23,Single,Rural,Primary,0,Poorest,-75276
    04740043 08,29,Married,Rural,Primary,1,Poorest,-75276
    04740084 02,49,Married,Rural,No Education,5,Richer,-20925
    04740084 04,17,Single,Rural,Primary,0,Richer,-20925
    04740097 02,25,Married,Rural,No Education,2,Richer,-20046
    04740102 01,30,Other,Rural,No Education,3,Middle,-46732
    04740223 02,37,Married,Rural,No Education,4,Poorer,-54677
    04740224 02,30,Married,Rural,No Education,2,Poorer,-50273
    04740240 02,36,Married,Rural,No Education,4,Middle,-37052
    04740254 02,32,Married,Rural,No Education,4,Richer,-32317
    04740330 02,30,Married,Rural,No Education,2,Richest,6520
    04740348 02,25,Married,Rural,No Education,1,Poorer,-55126
    04740402 03,18,Other,Rural,Primary,0,Poorer,-47790
    04740402 05,18,Married,Rural,No Education,0,Poorer,-47790
    04740417 01,34,Other,Rural,No Education,5,Poorer,-53161
    04740433 03,25,Single,Rural,Secondary,0,Middle,-40104
    04740434 03,31,Single,Rural,No Education,0,Richer,-31507
    04740434 04,22,Single,Rural,Primary,0,Richer,-31507
    04740451 01,27,Other,Rural,No Education,1,Poorer,-51533
    04740453 02,28,Married,Rural,No Education,2,Richer,-25472
    04740481 02,38,Married,Rural,No Education,8,Richer,-10758
    04750025 01,24,Married,Urban,Secondary,0,Richest,125288
    04750107 02,26,Married,Urban,Secondary,1,Richest,192714
    04750107 03,25,Married,Urban,Primary,1,Richest,192714
    04750108 02,32,Married,Urban,Primary,1,Richest,145486
    04750119 02,15,Single,Urban,Primary,0,Richest,212549
    04750127 02,21,Single,Urban,Primary,0,Richest,211953
    04750130 02,27,Married,Urban,Primary,1,Richest,153322
    04750136 02,29,Married,Urban,Secondary,3,Richest,203936
    04750136 07,20,Single,Urban,Primary,0,Richest,203936
    04750136 08,18,Single,Urban,Primary,0,Richest,203936
    04750136 09,26,Single,Urban,Primary,0,Richest,203936
    04750141 01,21,Married,Urban,Primary,0,Richest,130875
    04750162 02,31,Married,Urban,Secondary,3,Richest,200333
    04750167 02,27,Married,Urban,Primary,0,Richest,177830
    04750178 02,49,Married,Urban,Primary,5,Richest,194377
    04750178 04,16,Single,Urban,Secondary,0,Richest,194377
    04750202 02,31,Married,Urban,Primary,2,Richest,108015
    04750210 02,40,Married,Urban,Higher,2,Richest,293548
    04750210 05,17,Other,Urban,Primary,0,Richest,293548
    04750222 03,27,Single,Urban,Secondary,0,Richest,128083
